Id,SalePrice
1713,264838.95820460166
1714,220885.08983663752
1715,205684.8775218566
1716,178859.794978168
1717,180017.15674324168
1718,136757.98463839272
1719,200313.213437943
1720,227900.7615105958
1721,162220.03809995
1722,121401.24927463409
1723,154137.2984436763
1724,205148.05910762472
1725,231196.96563859377
1726,185375.47403850793
1727,156344.67536066452
1728,173617.28610705474
1729,163618.73288897963
1730,151825.3154431926
1731,125613.74717096018
1732,124431.88798366825
1733,112361.99290494621
1734,122038.25813524815
1735,125811.70346549884
1736,109015.81945291495
1737,305468.21724922874
1738,242393.76794266136
1739,235826.7389873252
1740,204002.94364017696
1741,182713.36854255386
1742,172562.3682580544
1743,180462.64097002905
1744,298693.75962804374
1745,217067.21074386826
1746,189373.40975740505
1747,215778.39354605714
1748,211767.7873032311
1749,148646.67712107114
1750,125408.20714001922
1751,247387.2730229693
1752,114181.54533955602
1753,150688.6873100127
1754,195302.08745557957
1755,168393.49129139585
1756,122902.37774229492
1757,120365.01621774797
1758,145607.4378551472
1759,166067.4913222418
1760,165330.52603163803
1761,146663.319783356
1762,172782.84602575333
1763,183841.98610839437
1764,115737.0773350989
1765,148085.78222518813
1766,185707.57866167568
1767,219061.84079746445
1768,138386.00332450893
1769,174879.21493629023
1770,149205.44007626397
1771,123192.23013005956
1772,136154.75337775634
1773,124413.98868803258
1774,147868.5424576362
1775,143431.11864988029
1776,133939.31743523813
1777,104162.4462350142
1778,141737.36307491348
1779,119589.51575974126
1780,176146.86230657404
1781,129625.21062768337
1782,90111.35733817055
1783,138790.44097624283
1784,107836.22069244114
1785,122191.54944726848
1786,145243.07483737197
1787,171198.9813656006
1788,62095.822970920795
1789,101406.37163281627
1790,80181.1606058368
1791,176142.01599627256
1792,153113.4853625018
1793,129913.43607298208
1794,156330.32104005583
1795,136322.60294124926
1796,136601.8329512061
1797,113142.73888637064
1798,124165.50681483895
1799,108616.39755797111
1800,134211.92679523988
1801,123148.30525572402
1802,143657.8473116538
1803,149114.74089912968
1804,144511.25039239408
1805,136643.0659574487
1806,125485.91185636891
1807,134642.2684598724
1808,130947.1469924291
1809,127664.64018269524
1810,144534.60830197498
1811,88884.42938557608
1812,97391.59608025308
1813,121846.89722252994
1814,90843.7877075076
1815,54942.806835748604
1816,96445.09452056205
1817,111842.35206759046
1818,141512.5871445472
1819,125263.37370813207
1820,56024.89457119703
1821,113669.32826521248
1822,155943.07654336694
1823,43623.09031215104
1824,133646.38457628025
1825,141929.8840162856
1826,106987.66780235802
1827,98050.41207765056
1828,137468.1359072529
1829,127077.55736837821
1830,147730.429678649
1831,148539.92238047716
1832,76532.6078108294
1833,142486.48889580264
1834,124871.86941904052
1835,115511.30710249604
1836,125097.72202096277
1837,91039.90927894312
1838,124646.87000647259
1839,92637.00301933572
1840,142678.18761356443
1841,135529.80637072359
1842,88797.20332913853
1843,127969.33655688692
1844,147843.02399673415
1845,146502.27999754302
1846,157051.48308775996
1847,170825.18238740534
1848,53512.67678033951
1849,106272.32486126912
1850,120808.68851726064
1851,153325.6622015913
1852,132441.59124647104
1853,125478.79533300459
1854,167213.83711884948
1855,152424.78305507344
1856,228498.99465399017
1857,140046.9306366327
1858,133238.9029685614
1859,123534.93233426055
1860,149080.25014587864
1861,122980.17052739898
1862,305185.9164856137
1863,288399.83181934495
1864,288468.3674111709
1865,322250.80928893446
1866,308022.0094041379
1867,232659.89785056328
1868,286270.08589799266
1869,204259.9731911672
1870,223921.55817102423
1871,251963.9481640215
1872,176863.95564805903
1873,241753.2525124833
1874,147371.98228985257
1875,200565.74049147492
1876,192162.32126721073
1877,213500.20298872865
1878,207299.3160253338
1879,131041.5978396793
1880,128739.40495837368
1881,240382.1110261527
1882,251113.3441735448
1883,183627.94564338663
1884,196507.57960450824
1885,240569.69709424846
1886,286141.90367957775
1887,217215.26966319644
1888,271745.7997593295
1889,167037.5045703682
1890,110741.80906309263
1891,135839.3816284093
1892,100114.2774883243
1893,126090.00898611033
1894,125730.1401552864
1895,138529.5291190815
1896,125672.94773583548
1897,116764.26494276321
1898,113643.00777899323
1899,159111.12446224585
1900,154718.45677842712
1901,170303.07182518352
1902,152395.1047546621
1903,218825.75474814264
1904,145879.4738301211
1905,198780.7234301315
1906,128641.55623806058
1907,218361.99405161117
1908,110684.69210294254
1909,133234.69923379188
1910,119346.70506289219
1911,217709.81182914696
1912,327549.0895976662
1913,143210.47901981635
1914,53286.980822544414
1915,295459.60028466507
1916,68527.23547085123
1917,259250.79359272544
1918,138165.97486349577
1919,172117.52720317713
1920,156039.3689520312
1921,362205.52367942367
1922,295318.5686268373
1923,231536.27155066998
1924,218867.195897675
1925,193413.39207930994
1926,357017.1291661163
1927,133968.22669134208
1928,160072.12164169483
1929,127065.34358566106
1930,137191.0916041297
1931,141692.14525880077
1932,139876.8536848826
1933,174411.58599138638
1934,177547.9016821254
1935,171742.2545450298
1936,187169.31883269912
1937,179493.51402684077
1938,174109.37568691056
1939,244056.01787153538
1940,199048.34220500503
1941,167857.659002259
1942,182969.8693329002
1943,224123.58547134665
1944,349862.0623844945
1945,383144.77401098504
1946,134828.96650385397
1947,211534.27444835348
1948,167606.25602892926
1949,241320.73989167076
1950,185836.54302379634
1951,255648.26513382755
1952,217475.48940163618
1953,170297.000043387
1954,183565.8959851394
1955,138168.35941002273
1956,295736.83264098444
1957,156567.37485581217
1958,286707.5949326156
1959,148585.85835591442
1960,115563.83615125874
1961,123909.04195093174
1962,99309.43156728831
1963,105224.65608624878
1964,109136.40503302151
1965,145640.7777547817
1966,140249.12383166523
1967,290976.2103841507
1968,395841.69541112636
1969,382701.1364580799
1970,405739.4435960971
1971,460183.6696433032
1972,371973.1645288205
1973,281450.4164241242
1974,327499.7700417606
1975,389279.01727285614
1976,285051.41787512816
1977,347142.30789837666
1978,354279.4792151071
1979,329028.75052543654
1980,197688.94805821087
1981,334509.8864286092
1982,230603.85706617366
1983,214783.5185860005
1984,175899.56015790897
1985,225448.18176743656
1986,211409.05017784107
1987,185001.4411583214
1988,176931.60013941574
1989,194130.31654369153
1990,207817.19751443024
1991,233284.95205949977
1992,208659.18149498603
1993,168306.60465096045
1994,229208.83403362712
1995,183724.09886695156
1996,258213.43964899733
1997,311810.5950102525
1998,311734.7797477052
1999,274752.55125437584
2000,316195.4288843532
2001,280683.8840724152
2002,237672.26842148686
2003,264162.3988135573
2004,282237.99554052495
2005,224925.85214421435
2006,224030.07543530638
2007,256568.58538321685
2008,216399.35328834958
2009,191598.26839922252
2010,193890.02176567545
2011,137730.91431466758
2012,175568.77230658513
2013,176618.19623017844
2014,181966.12355209189
2015,213121.7139065345
2016,187404.54468993866
2017,195394.42174928874
2018,115164.20690821964
2019,134640.17670017903
2020,102705.74453465415
2021,105557.7002687758
2022,183791.71200635168
2023,144780.19415759726
2024,258684.18483544345
2025,344614.87383085664
2026,175020.9378424337
2027,156069.15268079494
2028,156436.4273693774
2029,166887.40965044315
2030,258222.3209562527
2031,221897.1669869396
2032,248238.40065138598
2033,253592.2422306747
2034,168452.41663939404
2035,213379.3249351282
2036,202904.91800305978
2037,215494.5351322762
2038,296501.6093389058
2039,229946.63154884314
2040,286454.42805260845
2041,289543.70608547714
2042,199076.1965171178
2043,175638.21013649245
2044,171119.78574940225
2045,216878.30862952909
2046,153242.88447724908
2047,145192.67172211816
2048,140288.48155073347
2049,145634.07078222357
2050,177732.52825799587
2051,103588.67576484228
2052,124817.4126159555
2053,146267.193448091
2054,92742.4856959215
2055,161205.10845013105
2056,150553.8043787426
2057,114363.42334843772
2058,217686.53087889063
2059,133683.2557947129
2060,172805.23889208387
2061,174549.05466298113
2062,128783.79588421586
2063,121555.15422889176
2064,140009.9899589006
2065,127603.22401040554
2066,167387.62575896378
2067,105898.57906124768
2068,149487.86420275582
2069,86641.82419279809
2070,116817.64045770443
2071,93560.46628676134
2072,145493.2028423838
2073,132455.85440648688
2074,177656.99403628823
2075,150386.51340133412
2076,117227.72060512652
2077,153920.91344967423
2078,126018.83569374263
2079,136632.55969233045
2080,117371.78692980351
2081,124980.77387036821
2082,120971.36088782239
2083,151709.57447497785
2084,108864.6857081948
2085,116943.02595335362
2086,114574.46394306276
2087,121735.71919890353
2088,95796.45132897604
2089,76838.57323532604
2090,129579.94483064144
2091,115075.1571909532
2092,122275.0109601829
2093,116034.05983831231
2094,115209.43163449879
2095,148941.07162380175
2096,85440.8858639293
2097,99326.30391895073
2098,147105.95968480344
2099,56528.66134479293
2100,75335.43717712641
2101,113406.14481117377
2102,125729.91509842171
2103,106940.47483628125
2104,138421.86542162873
2105,129494.20966121223
2106,68041.49302019886
2107,201646.2223920251
2108,115190.9979155814
2109,110884.821120513
2110,124737.6039824763
2111,139978.22047604356
2112,143407.0763462529
2113,120943.02891929762
2114,123200.6220722889
2115,161066.41192485025
2116,117162.7111240794
2117,149871.282905641
2118,125646.69196834526
2119,108578.80259959647
2120,112868.09799550666
2121,85808.72727458282
2122,111995.43771137847
2123,81054.31589756376
2124,159647.6691281951
2125,131237.95082999428
2126,152100.5080666855
2127,162344.84469609975
2128,126138.18700084752
2129,93940.39759080148
2130,138575.70393552684
2131,145293.78955571743
2132,120053.87286641775
2133,121954.04678834128
2134,121156.17849613908
2135,98616.02442774324
2136,82856.8020123503
2137,107141.93311313535
2138,140505.04428752128
2139,151394.52373229814
2140,139661.32911188432
2141,157434.83330782366
2142,128040.90211872634
2143,146056.4666464196
2144,125991.36058969385
2145,137711.1962667555
2146,168323.6425554724
2147,146783.10890735584
2148,133333.38319189847
2149,145734.31603739958
2150,235609.88529154347
2151,116408.87060035006
2152,161444.2100702106
2153,162410.43336036924
2154,103138.14296355679
2155,135790.4409158547
2156,235269.01037397818
2157,229507.64267059736
2158,241561.36837255865
2159,218398.8930046178
2160,183013.29880943138
2161,239807.999102895
2162,340790.73319942737
2163,333275.6356544293
2164,252578.45959466425
2165,207835.9034900662
2166,154619.67262969297
2167,224850.99200309557
2168,190494.98342455088
2169,195907.76994954044
2170,213009.63960158947
2171,155936.7019342106
2172,138018.47508730495
2173,171727.83022324444
2174,223504.7856625206
2175,303258.80898372317
2176,302040.88512732845
2177,237762.4695244403
2178,214201.20458431213
2179,138319.35214094492
2180,203376.88328808144
2181,197601.56638246248
2182,219403.6257989036
2183,191867.7155585955
2184,119958.76169325082
2185,125247.52653349648
2186,141926.91955510475
2187,153146.2576003115
2188,153750.2246610549
2189,256840.57606126927
2190,82839.14344455354
2191,81163.11268758359
2192,90945.1419878061
2193,103246.10292550188
2194,101595.75642571543
2195,107164.24358463583
2196,107119.12877226737
2197,115351.6075274137
2198,158425.99237291887
2199,178091.78414250325
2200,149231.3991608776
2201,144288.15326025503
2202,220624.84976287643
2203,144743.10712865042
2204,177407.97265419207
2205,118795.72164596051
2206,142525.6398246161
2207,229237.08476974088
2208,260711.22975403775
2209,236243.20935098856
2210,122999.71305602361
2211,114671.8092864957
2212,115852.40289309277
2213,108025.80421842441
2214,135147.73099649692
2215,101593.09444781017
2216,148418.94783884476
2217,67965.96315822011
2218,65968.22900252041
2219,60134.883850523154
2220,65293.7838054509
2221,295776.6799863277
2222,263018.4311518485
2223,277421.9633965082
2224,206978.29766528023
2225,122172.6257822526
2226,173535.8935444163
2227,198981.4725378957
2228,261517.5398746096
2229,253872.73078939534
2230,151631.14188040077
2231,211767.82759483872
2232,175407.6682813424
2233,184680.7273276798
2234,248631.90187224612
2235,213705.44132485217
2236,256444.30765914125
2237,306536.5971710549
2238,199395.42879146725
2239,109589.15278893917
2240,153773.39501805534
2241,152674.45543112233
2242,124368.93296780215
2243,131933.3193429611
2244,105664.81910848922
2245,101471.04645500488
2246,147840.13865574938
2247,111682.51995833969
2248,120451.15976321118
2249,119688.81000517291
2250,128550.37565914156
2251,120218.77028414365
2252,178329.08476251882
2253,156174.26993553198
2254,184130.24195815867
2255,183258.95090250307
2256,179039.35253932097
2257,195160.2043910055
2258,164296.48629465213
2259,171892.75389634247
2260,153014.17983656624
2261,200413.70638913277
2262,219397.13940901755
2263,357549.94048125437
2264,468951.3152058044
2265,174385.65319554592
2266,292780.10806150397
2267,345327.16565509513
2268,467403.9831852091
2269,150004.66042092227
2270,199697.4250383978
2271,217970.8438217713
2272,200702.68618812584
2273,163059.10250779495
2274,176271.59351464533
2275,154637.4366566592
2276,188097.3835444235
2277,184528.9428293015
2278,151098.0590053845
2279,122845.75627910813
2280,117763.89329700005
2281,164714.23798444518
2282,181489.53971549516
2283,107070.41568086253
2284,112865.35583330234
2285,138917.13299381576
2286,121577.50457751665
2287,359597.85324940406
2288,278989.6316425588
2289,361733.9512762413
2290,433472.4265620295
2291,325664.8808819942
2292,426938.9964814826
2293,439888.3521878329
2294,400759.05832315946
2295,462955.03816649294
2296,289877.7372238164
2297,329874.70947352576
2298,325364.30576685746
2299,349104.0865745968
2300,332241.7410017342
2301,308436.7319575543
2302,255473.35571563168
2303,250790.22451420978
2304,259187.96483890648
2305,199487.3467631533
2306,192780.51243276361
2307,203625.36580160103
2308,236210.4948189856
2309,277056.250536203
2310,221686.445654967
2311,203139.6350605274
2312,168462.48953921575
2313,172077.8223230829
2314,178870.40828893636
2315,177925.41801032552
2316,195149.42850137618
2317,189132.8550995201
2318,177367.5328998103
2319,184068.0039949375
2320,183255.01017294553
2321,242045.7839975027
2322,185325.32824643474
2323,195007.3267767001
2324,185339.65101333917
2325,216687.6994020652
2326,175643.31936860198
2327,201406.20948649905
2328,219636.37290780054
2329,188406.14783037765
2330,175177.65394064935
2331,346094.11046876945
2332,383889.52966725914
2333,320097.4582125161
2334,263337.86280059506
2335,288073.06592231547
2336,308583.74259482464
2337,192566.325025858
2338,271821.40740833455
2339,226734.08169023917
2340,383223.19250216003
2341,212944.3371141966
2342,242411.68330004314
2343,233546.12889024548
2344,209578.30625069793
2345,236227.66149311297
2346,216269.9593535725
2347,197279.4904332727
2348,245361.74304817326
2349,175853.1407948945
2350,295152.2352003075
2351,253988.179587149
2352,257385.53580599456
2353,240943.59532829755
2354,137010.45234402653
2355,148359.16070819832
2356,152125.7107240087
2357,190241.9481956605
2358,193512.0005483
2359,129333.02061353691
2360,116362.4955705724
2361,144168.0521553377
2362,260809.49892517045
2363,134006.9874794786
2364,158711.3214304154
2365,219826.40610587978
2366,198148.05483079364
2367,228092.88242513538
2368,213078.68037936388
2369,220915.31341726484
2370,168779.06014797915
2371,167588.25429430057
2372,189208.41940313793
2373,276558.5792053449
2374,292784.996501569
2375,249338.696359062
2376,269925.1586497916
2377,322791.9717498474
2378,145776.88441566977
2379,186913.92545360475
2380,150556.52019155986
2381,164452.38249761783
2382,210914.4572993261
2383,202852.51718591538
2384,244702.79982562416
2385,161249.8294518367
2386,132292.087131112
2387,135394.86495694277
2388,102109.46995886769
2389,125858.28972940601
2390,150300.51549632545
2391,143358.60894379925
2392,114755.62270727567
2393,168834.35322482482
2394,141715.34158983445
2395,200249.6098781234
2396,142419.06458107152
2397,218944.14449009902
2398,125981.83264967974
2399,68219.2303225407
2400,67593.3276629009
2401,115701.6855979
2402,138947.02506327955
2403,147677.95974653444
2404,156042.82639935362
2405,158254.04364181176
2406,137269.3572981174
2407,118812.85775639713
2408,146134.42611212764
2409,121503.06574822952
2410,170709.19667287462
2411,114883.5784021754
2412,152621.86530689648
2413,131030.16561587334
2414,151417.0896808036
2415,138486.4663015178
2416,131022.93364595335
2417,132812.5339009511
2418,132436.14021173635
2419,125957.03308577638
2420,122488.940982444
2421,146126.98131622246
2422,109347.28770373706
2423,111529.53658167413
2424,163410.598507883
2425,192796.67731761298
2426,125896.97383083848
2427,139725.0518357548
2428,178428.63227861637
2429,112964.64956823336
2430,129686.99576735958
2431,110429.85633877228
2432,147725.43740356513
2433,143293.20643968464
2434,138264.73139475772
2435,147100.1380566161
2436,103073.48937321066
2437,107354.52649751674
2438,120537.82532845657
2439,100533.35825015376
2440,123713.6950224497
2441,90557.92029015976
2442,97930.62716454804
2443,123939.41802845235
2444,134247.13830953214
2445,90461.94160758531
2446,135080.91409497312
2447,179154.34403083505
2448,133757.41448806343
2449,116163.2394746786
2450,155004.8819564135
2451,129762.58332215538
2452,196188.23928723167
2453,93732.34202496067
2454,115464.55228747084
2455,119895.32099050705
2456,129202.1088738878
2457,131118.13000684703
2458,133704.97938981943
2459,105774.1952562129
2460,139877.1986318775
2461,126890.58146414899
2462,132775.00619226796
2463,126021.16207056987
2464,171039.99288098738
2465,138870.40578423414
2466,115132.74029632083
2467,133442.85617813966
2468,91382.89470411064
2469,88451.25561570482
2470,187694.0388016815
2471,206482.70862862282
2472,171255.88345668677
2473,111528.82870932222
2474,82629.1201048871
2475,209631.7066058813
2476,114129.0449659471
2477,127700.93581486205
2478,158194.90762805665
2479,110231.83453582923
2480,151969.14079314112
2481,124605.33267869802
2482,126580.34067792055
2483,110932.86697661625
2484,124799.01323996893
2485,124898.82444562607
2486,151995.02052060224
2487,172864.53064176446
2488,161981.40276490824
2489,151779.18956936483
2490,138518.02668559944
2491,89166.50153935669
2492,195167.6696135556
2493,160307.19269388536
2494,153734.45487946863
2495,93186.68785887421
2496,255205.50360641273
2497,150720.17957074638
2498,111741.59522104684
2499,82521.60715779764
2500,119783.84459987393
2501,133611.42979926502
2502,144643.45382585318
2503,99546.29546096612
2504,168473.8140271582
2505,225254.88510089472
2506,251184.7557107393
2507,277966.4031577932
2508,250600.88885693095
2509,215464.36342190413
2510,223087.36819804466
2511,174927.41234184097
2512,198792.51486067165
2513,216238.7915650175
2514,284174.50634062913
2515,149159.88104805842
2516,170333.75169478758
2517,143800.47545109558
2518,154862.35363104625
2519,226529.39251288807
2520,214234.43668709605
2521,185907.6609354303
2522,220375.26169363892
2523,120768.88986534736
2524,138224.05095591815
2525,146623.68712311145
2526,143688.93850033314
2527,121821.27083265087
2528,129002.66222681961
2529,134232.98944349398
2530,121281.10979799992
2531,241724.44909726147
2532,217545.60473352787
2533,190211.14948870594
2534,237022.64973650948
2535,287608.26077820954
2536,221376.83385964838
2537,240649.0938137786
2538,183123.752753881
2539,189522.0302251941
2540,180042.68797718995
2541,182838.89137626186
2542,163964.93920137678
2543,122035.34110875455
2544,119025.62981284513
2545,140879.15355316584
2546,126012.70932408447
2547,139717.9742862432
2548,146679.50692771436
2549,153708.60068101116
2550,457494.3530976729
2551,146413.15612803135
2552,123131.14385853187
2553,73922.71564840652
2554,99085.6309045411
2555,115114.25324935347
2556,97030.79975163478
2557,104642.27814942632
2558,142140.26939593835
2559,143055.94543747848
2560,150307.1351971763
2561,150139.11692729316
2562,144198.00128219865
2563,150412.51008127167
2564,194418.80972061484
2565,135289.06881052974
2566,163068.55152991987
2567,141865.3841351519
2568,200422.32756648076
2569,221149.67438324785
2570,121281.4971847388
2571,186218.9828516895
2572,153546.64302192538
2573,224483.70763253668
2574,296583.9677211122
2575,132642.4054057799
2576,117557.68302229614
2577,142878.77041810207
2578,80829.38276224921
2579,57706.681738988584
2580,79596.15060859783
2581,93268.33209781526
2582,96938.78283936097
2583,278856.9773409326
2584,171141.42527327573
2585,188914.73895512466
2586,222456.55748143248
2587,199971.11524017496
2588,139118.6887928005
2589,149858.32637694094
2590,197852.10891392306
2591,229013.1330500316
2592,211375.92835842885
2593,253375.61748174962
2594,188835.59591846608
2595,201049.2101325811
2596,294352.72101511725
2597,179201.49709316457
2598,277373.57666652603
2599,351777.63695415045
2600,139732.14078277256
2601,138852.34661416756
2602,86123.02119083892
2603,95251.20616133351
2604,88417.73521020179
2605,80382.75346228886
2606,148664.04028823838
2607,191139.4243445442
2608,198086.78137886376
2609,172936.35024312185
2610,112015.75320126081
2611,131020.66968049819
2612,160488.38131337357
2613,127096.00187926035
2614,120434.57210756127
2615,154958.21208607152
2616,143977.42456655705
2617,176272.7125485501
2618,192726.00921117904
2619,198201.5496755873
2620,181313.45871243978
2621,170030.06102356449
2622,174959.73607630716
2623,247161.64781734056
2624,306365.7837505144
2625,298138.76621210895
2626,172808.9296181266
2627,167463.36796574097
2628,457799.1520328049
2629,495971.4777612244
2630,387507.4386224559
2631,465368.4801125142
2632,413564.23892554647
2633,305240.3355156349
2634,418367.44081785704
2635,154648.18522441247
2636,171323.46612578744
2637,170933.72456368885
2638,256293.52604729738
2639,187877.90212996711
2640,149388.22926988167
2641,104193.50084459364
2642,188823.8653471886
2643,104247.57847978144
2644,121652.4227334374
2645,108967.85876259541
2646,97519.0743318169
2647,103401.52999093973
2648,143315.08425759734
2649,150626.63636913578
2650,131601.81964419596
2651,142881.75978750395
2652,402991.4755358774
2653,264959.2571465156
2654,249104.15831041703
2655,388084.17142290494
2656,341630.7787050447
2657,348884.6479937385
2658,305541.36858576094
2659,310652.41593913705
2660,360072.6949691407
2661,350758.61634802097
2662,355359.32891902595
2663,299097.8064050126
2664,268544.24797093164
2665,326212.1401044942
2666,283824.30448064156
2667,173320.8330838896
2668,182028.80561170616
2669,180696.704574832
2670,278302.6931494308
2671,185411.2632895202
2672,198711.91823842705
2673,203475.50117727745
2674,197780.75406769628
2675,174989.33850141364
2676,196101.58780987965
2677,191187.84300621474
2678,238812.48420864515
2679,288566.58234505064
2680,294435.32655993704
2681,382504.504674949
2682,321768.2701385466
2683,479427.0937892221
2684,319695.75771362154
2685,327031.2709098686
2686,257027.1579141778
2687,302606.8624560715
2688,219381.31589966963
2689,209240.87848405133
2690,392493.6495587821
2691,184741.03602031607
2692,140131.14321866556
2693,196514.78762665179
2694,132822.95102831628
2695,190760.65718716627
2696,184391.70268858614
2697,173248.89406081426
2698,187158.6484658149
2699,169193.63062287623
2700,156998.58116789267
2701,150240.38824024328
2702,113215.08756351421
2703,125493.69566658844
2704,140090.10520624914
2705,114978.76978318133
2706,108361.02934450228
2707,120713.09281039551
2708,131930.08918837318
2709,104894.26913375298
2710,123225.83061550955
2711,254842.89206497956
2712,362701.0266466461
2713,171789.71162976685
2714,153162.247513743
2715,170645.46957582486
2716,147050.62040898073
2717,193352.21296340055
2718,223141.5434536516
2719,154350.26524301685
2720,174169.63023001511
2721,132757.81202960937
2722,162064.6928637464
2723,144070.8681626379
2724,124147.45045554359
2725,128185.8594629778
2726,146990.6979244993
2727,179376.56128044392
2728,184228.9052127596
2729,149273.48863310384
2730,145752.53296208807
2731,126887.47928418429
2732,133795.80045104373
2733,158494.88938920264
2734,144576.5212063992
